"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"cluster"	"Module"	"NMF"	"dir"
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"3/30"	"36/7434"	0.0833333333333333	20.65	7.52256814040818	0.000387099662275466	0.00309679729820373	0.00200032361367227	"ALB/APOA1/APOE"	3	3	"ITIH2_FORALL_010"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"4/30"	"52/7434"	0.0769230769230769	19.0615384615385	8.31914857062573	5.10033925722236e-05	0.000528035123100668	0.000341075318749235	"ALB/APOA1/APOC3/APOE"	4	3	"ITIH2_FORALL_010"	"NMF6"	"high"
"REACTOME_SENSORY_PERCEPTION"	"REACTOME_SENSORY_PERCEPTION"	"4/30"	"104/7434"	0.0384615384615385	9.53076923076923	5.5765084535326	0.000748832732600265	0.00549144003906861	0.0035471024175802	"APOA1/APOC3/APOM/APOE"	4	3	"ITIH2_FORALL_010"	"NMF6"	"high"
"REACTOME_COMPLEMENT_CASCADE"	"REACTOME_COMPLEMENT_CASCADE"	"5/30"	"31/7434"	0.161290322580645	39.9677419354839	13.8385855023322	1.19119755416717e-07	5.24126923833553e-06	3.38550883815932e-06	"VTN/C3/C4BPA/C9/SERPING1"	5	4	"ITIH2_FORALL_010"	"NMF6"	"high"
"REACTOME_HDL_REMODELING"	"REACTOME_HDL_REMODELING"	"4/31"	"6/7434"	0.666666666666667	159.870967741935	25.190875254802	3.69030120902259e-09	1.98046164884212e-07	1.28189410418679e-07	"ALB/APOA1/APOC3/APOE"	4	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_CHYLOMICRON_REMODELING"	"REACTOME_CHYLOMICRON_REMODELING"	"3/31"	"7/7434"	0.428571428571429	102.774193548387	17.4316708333362	2.27269412232685e-06	4.06559726327358e-05	2.63154056269424e-05	"APOA1/APOC3/APOE"	3	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_CHYLOMICRON_ASSEMBLY"	"REACTOME_CHYLOMICRON_ASSEMBLY"	"3/31"	"9/7434"	0.333333333333333	79.9354838709677	15.3321952029855	5.42369212601769e-06	8.73214432288849e-05	5.65205811027107e-05	"APOA1/APOC3/APOE"	3	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY"	"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY"	"4/31"	"16/7434"	0.25	59.9516129032258	15.2746513912059	4.34909449699039e-07	1.16700702335909e-05	7.5536904421412e-06	"APOA1/APOC3/APOE/A2M"	4	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING"	"REACTOME_PLASMA_LIPOPROTEIN_REMODELING"	"4/31"	"20/7434"	0.2	47.9612903225807	13.6077952747699	1.14436447913529e-06	2.63203830201116e-05	1.7036403523969e-05	"ALB/APOA1/APOC3/APOE"	4	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"9/31"	"76/7434"	0.118421052631579	28.3981324278438	15.5348442523511	1.2621959338377e-11	2.0321354534787e-09	1.31534102578876e-09	"PLG/ITIH2/AFP/ALB/APOA1/APOE/C3/SERPIND1/TF"	9	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"5/31"	"52/7434"	0.0961538461538462	23.0583126550869	10.3287074854662	2.03710633671831e-06	4.06559726327358e-05	2.63154056269424e-05	"ALB/APOA1/APOC3/APOE/A2M"	5	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS"	"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS"	"3/31"	"32/7434"	0.09375	22.4818548387097	7.88009158385027	0.000300102236598275	0.00322109733948815	0.00208492080163012	"APOA1/APOC3/APOE"	3	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"3/31"	"36/7434"	0.0833333333333333	19.9838709677419	7.38818733467303	0.000427151770360176	0.00404537853105814	0.00261845357682089	"ALB/APOA1/APOE"	3	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_VISUAL_PHOTOTRANSDUCTION"	"REACTOME_VISUAL_PHOTOTRANSDUCTION"	"3/31"	"47/7434"	0.0638297872340425	15.3067947838023	6.36672755272526	0.000940427081054305	0.00757043800248715	0.00490012005391453	"APOA1/APOC3/APOE"	3	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"	"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION"	"12/31"	"1097/7434"	0.0109389243391067	2.62322463022319	3.76789787135738	0.000932227943398464	0.00757043800248715	0.00490012005391453	"ITIH2/AFP/ALB/APOA1/APOE/C3/SERPIND1/THBS1/RNF185/JMJD4/TF/TRAPPC6A"	12	1	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"3/31"	"13/7434"	0.230769230769231	55.3399503722084	12.6887469512462	1.82586469532444e-05	0.000244970179956029	0.000158561934067649	"SERPIND1/A2M/SERPING1"	3	2	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"3/31"	"21/7434"	0.142857142857143	34.258064516129	9.87571748097229	8.30104478141379e-05	0.00102805246908279	0.00066542788126313	"SERPIND1/A2M/SERPING1"	3	2	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"9/31"	"96/7434"	0.09375	22.4818548387097	13.7081099448436	1.08852304072515e-10	8.76261047783746e-09	5.67177794904157e-09	"PLG/ITIH4/ALB/APOA1/THBS1/A2M/SERPINF2/SERPING1/TF"	9	2	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"9/31"	"197/7434"	0.0456852791878173	10.9556246929753	9.16392195013928	6.53572751310777e-08	2.63063032402588e-06	1.70272900999387e-06	"PLG/ITIH4/ALB/APOA1/THBS1/A2M/SERPINF2/SERPING1/TF"	9	2	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_HEMOSTASIS"	"REACTOME_HEMOSTASIS"	"10/31"	"458/7434"	0.0218340611353712	5.23594872517256	6.05534979999477	9.78342834683054e-06	0.00014319381489452	9.2685110654184e-05	"PLG/ITIH4/ALB/APOA1/SERPIND1/THBS1/A2M/SERPINF2/SERPING1/TF"	10	2	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_COMPLEMENT_CASCADE"	"REACTOME_COMPLEMENT_CASCADE"	"5/31"	"31/7434"	0.161290322580645	38.678459937565	13.602826351753	1.41612858266095e-07	4.55993403616825e-06	2.95151009859861e-06	"C4BPA/VTN/C3/C9/SERPING1"	5	3	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"6/31"	"183/7434"	0.0327868852459016	7.86250661025912	6.08230797559762	9.04023109076013e-05	0.00103962657543741	0.000672919457131769	"PLG/VTN/THBS1/FBLN1/A2M/LUM"	6	4	"PLG_FORALL_035"	"NMF6"	"high"
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"3/25"	"13/7434"	0.230769230769231	68.6215384615385	14.1741746891423	9.39941011282747e-06	0.000138171328658564	8.01423388567394e-05	"SERPING1/SERPIND1/A2M"	3	1	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"4/25"	"21/7434"	0.19047619047619	56.64	14.8310548809888	5.72942857118886e-07	1.20317999994966e-05	6.97870247016989e-06	"SERPING1/SERPIND1/FGB/A2M"	4	1	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"10/25"	"96/7434"	0.104166666666667	30.975	17.1703136278336	2.22778605137783e-13	3.27484549552541e-11	1.8994807385432e-11	"PLG/ALB/ITIH4/SERPING1/SERPINF2/FN1/ITIH3/FGB/TF/A2M"	10	1	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	"4/25"	"68/7434"	0.0588235294117647	17.4917647058824	7.93556772410283	7.0087684588278e-05	0.000643930602154804	0.000373493582345429	"PLG/FN1/COL6A1/A2M"	4	1	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"10/25"	"197/7434"	0.050761421319797	15.0944162436548	11.6459036643619	3.14619481820543e-10	1.54163546092066e-08	8.94181685174174e-09	"PLG/ALB/ITIH4/SERPING1/SERPINF2/FN1/ITIH3/FGB/TF/A2M"	10	1	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_HEMOSTASIS"	"REACTOME_HEMOSTASIS"	"11/25"	"458/7434"	0.0240174672489083	7.14183406113537	7.88133621898463	8.73492867848082e-08	2.14390408718941e-06	1.24351042651158e-06	"PLG/ALB/ITIH4/SERPING1/SERPINF2/FN1/SERPIND1/ITIH3/FGB/TF/A2M"	11	1	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_HDL_REMODELING"	"REACTOME_HDL_REMODELING"	"3/25"	"6/7434"	0.5	148.68	21.0200446732625	6.67606619955611e-07	1.22672716416844e-05	7.11528108110585e-06	"APOC3/ALB/APOE"	3	2	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY"	"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY"	"3/25"	"16/7434"	0.1875	55.755	12.7354012731801	1.82821698107989e-05	0.000223956580182286	0.000129899627603045	"APOC3/APOE/A2M"	3	2	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING"	"REACTOME_PLASMA_LIPOPROTEIN_REMODELING"	"3/25"	"20/7434"	0.15	44.604	11.3419391070564	3.6888018766075e-05	0.000387324197043787	0.000224656354891133	"APOC3/ALB/APOE"	3	2	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"9/25"	"76/7434"	0.118421052631579	35.2136842105263	17.4140192537694	1.34326367269574e-12	9.87298799431367e-11	5.72654513096604e-11	"PLG/AFP/ALB/ITIH2/C3/FN1/SERPIND1/TF/APOE"	9	2	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"4/25"	"52/7434"	0.0769230769230769	22.8738461538462	9.19416043945686	2.41592522716058e-05	0.000273185391071235	0.000158453395465593	"APOC3/ALB/APOE/A2M"	4	2	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"3/25"	"23/7434"	0.130434782608696	38.7860869565217	10.5421624543382	5.6925263532725e-05	0.000557867582620705	0.000323575182186016	"VTN/FBLN1/FN1"	3	3	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_ELASTIC_FIBRE_FORMATION"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"3/25"	"26/7434"	0.115384615384615	34.3107692307692	9.88309846550431	8.30168446657169e-05	0.000717851539168258	0.000416369313803286	"VTN/FBLN1/FN1"	3	3	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_ECM_PROTEOGLYCANS"	"REACTOME_ECM_PROTEOGLYCANS"	"4/25"	"45/7434"	0.0888888888888889	26.432	9.93953830785423	1.35086939974871e-05	0.000180525274330055	0.000104708537205402	"VTN/FN1/COL6A1/LUM"	4	3	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"5/25"	"62/7434"	0.0806451612903226	23.9806451612903	10.5545001834634	1.60061509254598e-06	2.61433798449176e-05	1.51637219293829e-05	"VTN/FN1/FGB/COL6A1/LUM"	5	3	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"8/25"	"183/7434"	0.0437158469945355	12.9993442622951	9.54676822832401	8.75062892730373e-08	2.14390408718941e-06	1.24351042651158e-06	"PLG/VTN/FBLN1/FN1/FGB/COL6A1/A2M/LUM"	8	3	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_COMPLEMENT_CASCADE"	"REACTOME_COMPLEMENT_CASCADE"	"5/25"	"31/7434"	0.161290322580645	47.9612903225806	15.2191103770468	4.50647677710523e-08	1.65613021558617e-06	9.6059110248822e-07	"C4BPA/VTN/C3/SERPING1/C9"	5	4	"APOC3_FORALL_095"	"NMF6"	"high"
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"5/38"	"13/7434"	0.384615384615385	75.2429149797571	19.2030799013898	3.31894107676952e-09	1.23464608055826e-07	8.03533102796831e-08	"SERPIND1/SERPING1/A2M/SERPINC1/PROS1"	5	1	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE"	"6/38"	"21/7434"	0.285714285714286	55.8947368421053	18.0558845110296	6.05752620799642e-10	2.81674968671834e-08	1.83319872084102e-08	"SERPIND1/SERPING1/A2M/FGB/SERPINC1/PROS1"	6	1	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"4/38"	"14/7434"	0.285714285714286	55.8947368421053	14.7356122865086	5.60177031452201e-07	1.15769919833455e-05	7.53454486748574e-06	"SERPIND1/FGB/SERPINC1/PROS1"	4	1	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2"	"12/38"	"96/7434"	0.125	24.453947368421	16.5782285472332	2.18303629457334e-14	4.06044750790642e-12	2.64262288290458e-12	"ALB/ITIH4/FN1/SERPING1/TF/ITIH3/APOA1/A2M/SERPINF2/FGB/PLG/PROS1"	12	1	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION"	"12/38"	"197/7434"	0.0609137055837563	11.9166444028854	11.1305956000607	1.27102399038386e-10	7.88034874037992e-09	5.12869329453136e-09	"ALB/ITIH4/FN1/SERPING1/TF/ITIH3/APOA1/A2M/SERPINF2/FGB/PLG/PROS1"	12	1	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	"4/38"	"68/7434"	0.0588235294117647	11.5077399380805	6.23911984922627	0.000373982525344433	0.00316185225973021	0.00205779858443109	"FN1/A2M/PLG/COL6A1"	4	1	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_HEMOSTASIS"	"REACTOME_HEMOSTASIS"	"14/38"	"458/7434"	0.0305676855895196	5.98000459664445	7.88559848535802	2.29431097194174e-08	5.33427300976456e-07	3.47165476017501e-07	"ALB/ITIH4/FN1/SERPIND1/SERPING1/TF/ITIH3/APOA1/A2M/SERPINF2/FGB/SERPINC1/PLG/PROS1"	14	1	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_HDL_REMODELING"	"REACTOME_HDL_REMODELING"	"4/38"	"6/7434"	0.666666666666667	130.421052631579	22.7310773033177	8.64414301450787e-09	2.29687228671209e-07	1.49485179950136e-07	"ALB/APOC3/APOA1/APOE"	4	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_CHYLOMICRON_REMODELING"	"REACTOME_CHYLOMICRON_REMODELING"	"3/38"	"7/7434"	0.428571428571429	83.8421052631579	15.7169708824307	4.25321388632477e-06	6.0853675604339e-05	3.96048256621335e-05	"APOC3/APOA1/APOE"	3	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_CHYLOMICRON_ASSEMBLY"	"REACTOME_CHYLOMICRON_ASSEMBLY"	"3/38"	"9/7434"	0.333333333333333	65.2105263157895	13.8151202323366	1.01357650455129e-05	0.00012568348656436	8.17974021216832e-05	"APOC3/APOA1/APOE"	3	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY"	"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY"	"4/38"	"16/7434"	0.25	48.9078947368421	13.7498853508327	1.01106346516382e-06	1.8805780452047e-05	1.2239189315141e-05	"APOC3/APOA1/A2M/APOE"	4	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING"	"REACTOME_PLASMA_LIPOPROTEIN_REMODELING"	"4/38"	"20/7434"	0.2	39.1263157894737	12.2373945117383	2.6523648008145e-06	4.48490775410453e-05	2.91887035496333e-05	"ALB/APOC3/APOA1/APOE"	4	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"11/38"	"76/7434"	0.144736842105263	28.3150969529086	17.1555665232501	5.8164559609942e-14	5.4093040437246e-12	3.52048650270701e-12	"ALB/ITIH2/AFP/C3/FN1/SERPIND1/TF/APOA1/APOE/SERPINC1/PLG"	11	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS"	"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS"	"4/38"	"32/7434"	0.125	24.453947368421	9.52997603432115	1.8839235609495e-05	0.000206123401374475	0.000134149355733246	"APOC3/APOM/APOA1/APOE"	4	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE"	"5/38"	"52/7434"	0.0961538461538462	18.8107287449393	9.23786804224238	5.79954784468451e-06	7.70511356508085e-05	5.01464663262194e-05	"ALB/APOC3/APOA1/A2M/APOE"	5	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_VISUAL_PHOTOTRANSDUCTION"	"REACTOME_VISUAL_PHOTOTRANSDUCTION"	"4/38"	"47/7434"	0.0851063829787234	16.6494960806271	7.7141956713605	8.84500989903545e-05	0.000865879916431891	0.000563532486642148	"APOC3/APOM/APOA1/APOE"	4	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"3/38"	"36/7434"	0.0833333333333333	16.3026315789474	6.59683501766223	0.000783221083710286	0.00606996339875472	0.00395045722046855	"ALB/APOA1/APOE"	3	2	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"3/38"	"23/7434"	0.130434782608696	25.5171624713959	8.44055744410502	0.000203383144249068	0.00189146324151634	0.00123100324150752	"FBLN1/FN1/VTN"	3	3	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_ELASTIC_FIBRE_FORMATION"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"3/38"	"26/7434"	0.115384615384615	22.5728744939271	7.8980452476819	0.000295441796427616	0.00261677019693031	0.00170304794933212	"FBLN1/FN1/VTN"	3	3	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_ECM_PROTEOGLYCANS"	"REACTOME_ECM_PROTEOGLYCANS"	"4/38"	"45/7434"	0.0888888888888889	17.3894736842105	7.90412581095365	7.44286329560322e-05	0.000769095873878999	0.000500543438008403	"FN1/VTN/LUM/COL6A1"	4	3	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"5/38"	"62/7434"	0.0806451612903226	15.776740237691	8.37446812340415	1.39140904440737e-05	0.000161751301412356	0.000105271079017663	"FN1/VTN/LUM/FGB/COL6A1"	5	3	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"8/38"	"183/7434"	0.0437158469945355	8.55220017256256	7.41439122761343	3.00775294882356e-06	4.66201707067652e-05	3.03413674662026e-05	"FBLN1/FN1/VTN/A2M/LUM/FGB/PLG/COL6A1"	8	3	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_COMPLEMENT_CASCADE"	"REACTOME_COMPLEMENT_CASCADE"	"6/38"	"31/7434"	0.193548387096774	37.8641765704584	14.7420175292574	7.92041955465448e-09	2.29687228671209e-07	1.49485179950136e-07	"C3/VTN/SERPING1/C9/C4BPA/PROS1"	6	4	"RGN_FORALL_024"	"NMF6"	"high"
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"3/33"	"23/7434"	0.130434782608696	29.3833992094862	9.10298340839298	0.000132872889473343	0.00137068875456712	0.000868642712346508	"FBLN1/VTN/FN1"	3	1	"RGN_FORALL_110"	"NMF6"	"high"
"REACTOME_SYNDECAN_INTERACTIONS"	"REACTOME_SYNDECAN_INTERACTIONS"	"3/33"	"23/7434"	0.130434782608696	29.3833992094862	9.10298340839298	0.000132872889473343	0.00137068875456712	0.000868642712346508	"THBS1/VTN/FN1"	3	1	"RGN_FORALL_110"	"NMF6"	"high"
"REACTOME_ELASTIC_FIBRE_FORMATION"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"3/33"	"26/7434"	0.115384615384615	25.993006993007	8.52409992375516	0.00019330732428894	0.00189441177803161	0.00120054022453131	"FBLN1/VTN/FN1"	3	1	"RGN_FORALL_110"	"NMF6"	"high"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"6/33"	"62/7434"	0.0967741935483871	21.8005865102639	10.9817763943341	2.44308916973635e-07	5.32050530298138e-06	3.37174879565952e-06	"THBS1/VTN/COL6A1/FN1/FGB/LUM"	6	1	"RGN_FORALL_110"	"NMF6"	"high"
"REACTOME_ECM_PROTEOGLYCANS"	"REACTOME_ECM_PROTEOGLYCANS"	"4/33"	"45/7434"	0.0888888888888889	20.0242424242424	8.54701821150103	4.21808611076937e-05	0.000486320516300468	0.000308194526978815	"VTN/COL6A1/FN1/LUM"	4	1	"RGN_FORALL_110"	"NMF6"	"high"
