"V1"	"V2"	"gene_symbol1"	"gene_symbol2"
"4070"	"ENSG00000056558"	"ENSG00000104823"	"TRAF1"	"ECH1"
"4071"	"ENSG00000056558"	"ENSG00000104964"	"TRAF1"	"TLE5"
"4072"	"ENSG00000056558"	"ENSG00000105991"	"TRAF1"	"HOXA1"
"4073"	"ENSG00000056558"	"ENSG00000106554"	"TRAF1"	"CHCHD3"
"4074"	"ENSG00000056558"	"ENSG00000107249"	"TRAF1"	"GLIS3"
"4075"	"ENSG00000056558"	"ENSG00000108010"	"TRAF1"	"GLRX3"
"4076"	"ENSG00000056558"	"ENSG00000108256"	"TRAF1"	"NUFIP2"
"4077"	"ENSG00000056558"	"ENSG00000109906"	"ZBTB16"	"TRAF1"
"4078"	"ENSG00000056558"	"ENSG00000111665"	"TRAF1"	"CDCA3"
"4079"	"ENSG00000056558"	"ENSG00000112837"	"TRAF1"	"TBX18"
"4080"	"ENSG00000056558"	"ENSG00000113448"	"TRAF1"	"PDE4D"
"4081"	"ENSG00000056558"	"ENSG00000113595"	"TRIM23"	"TRAF1"
"4082"	"ENSG00000056558"	"ENSG00000113790"	"TRAF1"	"EHHADH"
"4083"	"ENSG00000056558"	"ENSG00000113916"	"TRAF1"	"BCL6"
"4084"	"ENSG00000056558"	"ENSG00000115271"	"TRAF1"	"GCA"
"4085"	"ENSG00000056558"	"ENSG00000115806"	"TRAF1"	"GORASP2"
"4086"	"ENSG00000056558"	"ENSG00000116922"	"TRAF1"	"AIRIM"
"4087"	"ENSG00000056558"	"ENSG00000117266"	"TRAF1"	"CDK18"
"4088"	"ENSG00000056558"	"ENSG00000117625"	"TRAF1"	"RCOR3"
"4089"	"ENSG00000056558"	"ENSG00000119703"	"ZC2HC1C"	"TRAF1"
"4090"	"ENSG00000056558"	"ENSG00000120075"	"TRAF1"	"HOXB5"
"4091"	"ENSG00000056558"	"ENSG00000120549"	"TRAF1"	"KIAA1217"
"4092"	"ENSG00000056558"	"ENSG00000120875"	"TRAF1"	"DUSP4"
"4093"	"ENSG00000056558"	"ENSG00000121671"	"TRAF1"	"CRY2"
"4094"	"ENSG00000056558"	"ENSG00000123143"	"TRAF1"	"PKN1"
"4095"	"ENSG00000056558"	"ENSG00000124074"	"TRAF1"	"ENKD1"
"4096"	"ENSG00000056558"	"ENSG00000124762"	"TRAF1"	"CDKN1A"
"4097"	"ENSG00000056558"	"ENSG00000124827"	"TRAF1"	"GCM2"
"4098"	"ENSG00000056558"	"ENSG00000127191"	"TRAF2"	"TRAF1"
"4099"	"ENSG00000056558"	"ENSG00000127445"	"TRAF1"	"PIN1"
"4100"	"ENSG00000056558"	"ENSG00000129084"	"TRAF1"	"PSMA1"
"4101"	"ENSG00000056558"	"ENSG00000129968"	"TRAF1"	"ABHD17A"
"4102"	"ENSG00000056558"	"ENSG00000130038"	"TRAF1"	"CRACR2A"
"4103"	"ENSG00000056558"	"ENSG00000130813"	"TRAF1"	"SHFL"
"4104"	"ENSG00000056558"	"ENSG00000131023"	"TRAF1"	"LATS1"
"4105"	"ENSG00000056558"	"ENSG00000132010"	"ZNF20"	"TRAF1"
"4106"	"ENSG00000056558"	"ENSG00000133134"	"TRAF1"	"BEX2"
"4107"	"ENSG00000056558"	"ENSG00000135205"	"TRAF1"	"CCDC146"
"4108"	"ENSG00000056558"	"ENSG00000135365"	"TRAF1"	"PHF21A"
"4109"	"ENSG00000056558"	"ENSG00000135547"	"TRAF1"	"HEY2"
"4110"	"ENSG00000056558"	"ENSG00000135940"	"TRAF1"	"COX5B"
"4111"	"ENSG00000056558"	"ENSG00000136451"	"VEZF1"	"TRAF1"
"4112"	"ENSG00000056558"	"ENSG00000137275"	"TRAF1"	"RIPK1"
"4113"	"ENSG00000056558"	"ENSG00000138376"	"TRAF1"	"BARD1"
"4114"	"ENSG00000056558"	"ENSG00000139496"	"TRAF1"	"NUP58"
"4115"	"ENSG00000056558"	"ENSG00000139714"	"TRAF1"	"MORN3"
"4116"	"ENSG00000056558"	"ENSG00000142686"	"TRAF1"	"C1orf216"
"4117"	"ENSG00000056558"	"ENSG00000143614"	"TRAF1"	"GATAD2B"
"4118"	"ENSG00000056558"	"ENSG00000145287"	"TRAF1"	"PLAC8"
"4119"	"ENSG00000056558"	"ENSG00000145832"	"TRAF1"	"SLC25A48"
"4120"	"ENSG00000056558"	"ENSG00000146094"	"TRAF1"	"DOK3"
"4121"	"ENSG00000056558"	"ENSG00000147144"	"TRAF1"	"CCDC120"
"4122"	"ENSG00000056558"	"ENSG00000147223"	"TRAF1"	"RIPPLY1"
"4123"	"ENSG00000056558"	"ENSG00000147883"	"TRAF1"	"CDKN2B"
"4124"	"ENSG00000056558"	"ENSG00000148082"	"TRAF1"	"SHC3"
"4125"	"ENSG00000056558"	"ENSG00000148584"	"TRAF1"	"A1CF"
"4126"	"ENSG00000056558"	"ENSG00000148737"	"TRAF1"	"TCF7L2"
"4127"	"ENSG00000056558"	"ENSG00000151379"	"TRAF1"	"MSGN1"
"4128"	"ENSG00000056558"	"ENSG00000152240"	"TRAF1"	"HAUS1"
"4129"	"ENSG00000056558"	"ENSG00000152977"	"ZIC1"	"TRAF1"
"4130"	"ENSG00000056558"	"ENSG00000153048"	"TRAF1"	"CARHSP1"
"4131"	"ENSG00000056558"	"ENSG00000155034"	"TRAF1"	"FBXL18"
"4132"	"ENSG00000056558"	"ENSG00000155636"	"TRAF1"	"RBM45"
"4133"	"ENSG00000056558"	"ENSG00000155754"	"TRAF1"	"C2CD6"
"4134"	"ENSG00000056558"	"ENSG00000155792"	"TRAF1"	"DEPTOR"
"4135"	"ENSG00000056558"	"ENSG00000155890"	"TRIM42"	"TRAF1"
"4136"	"ENSG00000056558"	"ENSG00000156050"	"TRAF1"	"FAM161B"
"4137"	"ENSG00000056558"	"ENSG00000158483"	"TRAF1"	"FAM86C1P"
"4138"	"ENSG00000056558"	"ENSG00000160584"	"TRAF1"	"SIK3"
"4139"	"ENSG00000056558"	"ENSG00000161180"	"TRAF1"	"CCDC116"
"4140"	"ENSG00000056558"	"ENSG00000161981"	"TRAF1"	"SNRNP25"
"4141"	"ENSG00000056558"	"ENSG00000162148"	"TRAF1"	"SAXO4"
"4142"	"ENSG00000056558"	"ENSG00000163156"	"TRAF1"	"SCNM1"
"4143"	"ENSG00000056558"	"ENSG00000164093"	"TRAF1"	"PITX2"
"4144"	"ENSG00000056558"	"ENSG00000164123"	"TRAF1"	"SPMIP2"
"4145"	"ENSG00000056558"	"ENSG00000164949"	"TRAF1"	"GEM"
"4146"	"ENSG00000056558"	"ENSG00000165643"	"TRAF1"	"SOHLH1"
"4147"	"ENSG00000056558"	"ENSG00000165792"	"TRAF1"	"METTL17"
"4148"	"ENSG00000056558"	"ENSG00000166394"	"TRAF1"	"CYB5R2"
"4149"	"ENSG00000056558"	"ENSG00000166974"	"TRAF1"	"MAPRE2"
"4150"	"ENSG00000056558"	"ENSG00000167081"	"TRAF1"	"PBX3"
"4151"	"ENSG00000056558"	"ENSG00000167272"	"TRAF1"	"POP5"
"4152"	"ENSG00000056558"	"ENSG00000167377"	"ZNF23"	"TRAF1"
"4153"	"ENSG00000056558"	"ENSG00000168582"	"TRAF1"	"CRYGA"
"4154"	"ENSG00000056558"	"ENSG00000169100"	"TRAF1"	"SLC25A6"
"4155"	"ENSG00000056558"	"ENSG00000170178"	"TRAF1"	"HOXD12"
"4156"	"ENSG00000056558"	"ENSG00000170264"	"TRAF1"	"FAM161A"
"4157"	"ENSG00000056558"	"ENSG00000170454"	"TRAF1"	"KRT75"
"4158"	"ENSG00000056558"	"ENSG00000171295"	"ZNF440"	"TRAF1"
"4159"	"ENSG00000056558"	"ENSG00000171425"	"ZNF581"	"TRAF1"
"4160"	"ENSG00000056558"	"ENSG00000171703"	"TRAF1"	"TCEA2"
"4161"	"ENSG00000056558"	"ENSG00000171722"	"TRAF1"	"SPATA46"
"4162"	"ENSG00000056558"	"ENSG00000171772"	"TRAF1"	"SYCE1"
"4163"	"ENSG00000056558"	"ENSG00000172680"	"TRAF1"	"MOS"
"4164"	"ENSG00000056558"	"ENSG00000173480"	"ZNF417"	"TRAF1"
"4165"	"ENSG00000056558"	"ENSG00000174021"	"TRAF1"	"GNG5"
"4166"	"ENSG00000056558"	"ENSG00000175104"	"TRAF6"	"TRAF1"
"4167"	"ENSG00000056558"	"ENSG00000175928"	"TRAF1"	"LRRN1"
"4168"	"ENSG00000056558"	"ENSG00000175946"	"TRAF1"	"KLHL38"
"4169"	"ENSG00000056558"	"ENSG00000177468"	"TRAF1"	"OLIG3"
"4170"	"ENSG00000056558"	"ENSG00000177791"	"TRAF1"	"MYOZ1"
"4171"	"ENSG00000056558"	"ENSG00000178395"	"TRAF1"	"CCDC185"
"4172"	"ENSG00000056558"	"ENSG00000178796"	"TRAF1"	"RIIAD1"
"4173"	"ENSG00000056558"	"ENSG00000179271"	"TRAF1"	"GADD45GIP1"
"4174"	"ENSG00000056558"	"ENSG00000179348"	"TRAF1"	"GATA2"
"4175"	"ENSG00000056558"	"ENSG00000179930"	"ZNF648"	"TRAF1"
"4176"	"ENSG00000056558"	"ENSG00000179954"	"TRAF1"	"SSC5D"
"4177"	"ENSG00000056558"	"ENSG00000180938"	"ZNF572"	"TRAF1"
"4178"	"ENSG00000056558"	"ENSG00000181751"	"TRAF1"	"MACIR"
"4179"	"ENSG00000056558"	"ENSG00000182463"	"TSHZ2"	"TRAF1"
"4180"	"ENSG00000056558"	"ENSG00000182944"	"TRAF1"	"EWSR1"
"4181"	"ENSG00000056558"	"ENSG00000182983"	"ZNF662"	"TRAF1"
"4182"	"ENSG00000056558"	"ENSG00000184281"	"TSSC4"	"TRAF1"
"4183"	"ENSG00000056558"	"ENSG00000184436"	"TRAF1"	"THAP7"
"4184"	"ENSG00000056558"	"ENSG00000185359"	"TRAF1"	"HGS"
"4185"	"ENSG00000056558"	"ENSG00000185522"	"TRAF1"	"LMNTD2"
"4186"	"ENSG00000056558"	"ENSG00000186442"	"TRAF1"	"KRT3"
"4187"	"ENSG00000056558"	"ENSG00000187583"	"TRAF1"	"PLEKHN1"
"4188"	"ENSG00000056558"	"ENSG00000187634"	"TRAF1"	"SAMD11"
"4189"	"ENSG00000056558"	"ENSG00000187821"	"TRAF1"	"HELT"
"4190"	"ENSG00000056558"	"ENSG00000188011"	"TRAF1"	"RTP5"
"4191"	"ENSG00000056558"	"ENSG00000188033"	"ZNF490"	"TRAF1"
"4192"	"ENSG00000056558"	"ENSG00000188295"	"ZNF669"	"TRAF1"
"4193"	"ENSG00000056558"	"ENSG00000188878"	"TRAF1"	"FBF1"
"4194"	"ENSG00000056558"	"ENSG00000189037"	"TRAF1"	"DUSP21"
"4195"	"ENSG00000056558"	"ENSG00000196150"	"ZNF250"	"TRAF1"
"4196"	"ENSG00000056558"	"ENSG00000196233"	"TRAF1"	"LCOR"
"4197"	"ENSG00000056558"	"ENSG00000196418"	"ZNF124"	"TRAF1"
"4198"	"ENSG00000056558"	"ENSG00000196653"	"ZNF502"	"TRAF1"
"4199"	"ENSG00000056558"	"ENSG00000196700"	"ZNF512B"	"TRAF1"
"4200"	"ENSG00000056558"	"ENSG00000196843"	"TRAF1"	"ARID5A"
"4201"	"ENSG00000056558"	"ENSG00000197256"	"TRAF1"	"KANK2"
"4202"	"ENSG00000056558"	"ENSG00000197905"	"TRAF1"	"TEAD4"
"4203"	"ENSG00000056558"	"ENSG00000197976"	"TRAF1"	"AKAP17A"
"4204"	"ENSG00000056558"	"ENSG00000198218"	"TRAF1"	"QRICH1"
"4205"	"ENSG00000056558"	"ENSG00000198466"	"ZNF587"	"TRAF1"
"4206"	"ENSG00000056558"	"ENSG00000198551"	"ZNF627"	"TRAF1"
"4207"	"ENSG00000056558"	"ENSG00000204536"	"TRAF1"	"CCHCR1"
"4208"	"ENSG00000056558"	"ENSG00000204634"	"TRAF1"	"TBC1D8"
"4209"	"ENSG00000056558"	"ENSG00000221818"	"TRAF1"	"EBF2"
"4210"	"ENSG00000056558"	"ENSG00000223547"	"ZNF844"	"TRAF1"
"4211"	"ENSG00000056558"	"ENSG00000229809"	"ZNF688"	"TRAF1"
"4212"	"ENSG00000056558"	"ENSG00000240583"	"TRAF1"	"AQP1"
"4213"	"ENSG00000056558"	"ENSG00000248746"	"TRAF1"	"ACTN3"
"4214"	"ENSG00000056558"	"ENSG00000249709"	"ZNF564"	"TRAF1"
"4215"	"ENSG00000056558"	"ENSG00000253797"	"UTP14C"	"TRAF1"
"4216"	"ENSG00000056558"	"ENSG00000260220"	"TRAF1"	"CCDC187"
"4217"	"ENSG00000056558"	"ENSG00000266094"	"TRAF1"	"RASSF5"
"4218"	"ENSG00000056558"	"ENSG00000267796"	"TRAF1"	"LIN37"
"4219"	"ENSG00000056558"	"ENSG00000280987"	"TRAF1"	""
"4220"	"ENSG00000056972"	"ENSG00000086504"	"TRAF3IP2"	"MRPL28"
"4221"	"ENSG00000056972"	"ENSG00000087077"	"TRIP6"	"TRAF3IP2"
"4222"	"ENSG00000056972"	"ENSG00000112559"	"TRAF3IP2"	"MDFI"
"4223"	"ENSG00000056972"	"ENSG00000115661"	"TRAF3IP2"	"STK16"
"4224"	"ENSG00000056972"	"ENSG00000127191"	"TRAF3IP2"	"TRAF2"
"4225"	"ENSG00000056972"	"ENSG00000167110"	"TRAF3IP2"	"GOLGA2"
"4226"	"ENSG00000056972"	"ENSG00000175104"	"TRAF6"	"TRAF3IP2"
"4227"	"ENSG00000056972"	"ENSG00000183246"	"TRAF3IP2"	"RIMBP3C"
"4228"	"ENSG00000056972"	"ENSG00000183386"	"TRAF3IP2"	"FHL3"
"4229"	"ENSG00000056998"	"ENSG00000104812"	"GYS1"	"GYG2"
"4230"	"ENSG00000057019"	"ENSG00000104381"	"GDAP1"	"DCBLD2"
"4231"	"ENSG00000057019"	"ENSG00000113845"	"TIMMDC1"	"DCBLD2"
"4232"	"ENSG00000057019"	"ENSG00000134198"	"TSPAN2"	"DCBLD2"
"4233"	"ENSG00000057019"	"ENSG00000144063"	"MALL"	"DCBLD2"
"4234"	"ENSG00000057019"	"ENSG00000168476"	"REEP4"	"DCBLD2"
"4235"	"ENSG00000057019"	"ENSG00000173214"	"MFSD4B"	"DCBLD2"
"4236"	"ENSG00000057294"	"ENSG00000065371"	"ROPN1"	"PKP2"
"4237"	"ENSG00000057294"	"ENSG00000068400"	"PKP2"	"GRIPAP1"
"4238"	"ENSG00000057294"	"ENSG00000083535"	"PKP2"	"PIBF1"
"4239"	"ENSG00000057294"	"ENSG00000094796"	"PKP2"	"KRT31"
"4240"	"ENSG00000057294"	"ENSG00000095066"	"PKP2"	"HOOK2"
"4241"	"ENSG00000057294"	"ENSG00000111196"	"PKP2"	"MAGOHB"
"4242"	"ENSG00000057294"	"ENSG00000132938"	"PKP2"	"MTUS2"
"4243"	"ENSG00000057294"	"ENSG00000147144"	"PKP2"	"CCDC120"
"4244"	"ENSG00000057294"	"ENSG00000163060"	"TEKT4"	"PKP2"
"4245"	"ENSG00000057294"	"ENSG00000163554"	"SPTA1"	"PKP2"
"4246"	"ENSG00000057294"	"ENSG00000166579"	"PKP2"	"NDEL1"
"4247"	"ENSG00000057294"	"ENSG00000167110"	"PKP2"	"GOLGA2"
"4248"	"ENSG00000057294"	"ENSG00000183323"	"PKP2"	"CCDC125"
"4249"	"ENSG00000057294"	"ENSG00000183386"	"PKP2"	"FHL3"
"4250"	"ENSG00000057294"	"ENSG00000187796"	"PKP2"	"CARD9"
"4251"	"ENSG00000057294"	"ENSG00000196155"	"PLEKHG4"	"PKP2"
"4252"	"ENSG00000057294"	"ENSG00000204536"	"PKP2"	"CCHCR1"
"4253"	"ENSG00000057294"	"ENSG00000213672"	"PKP2"	"NCKIPSD"
"4254"	"ENSG00000057294"	"ENSG00000248746"	"PKP2"	"ACTN3"
"4255"	"ENSG00000057663"	"ENSG00000068400"	"GRIPAP1"	"ATG5"
"4256"	"ENSG00000057663"	"ENSG00000079999"	"KEAP1"	"ATG5"
"4257"	"ENSG00000057663"	"ENSG00000095066"	"HOOK2"	"ATG5"
"4258"	"ENSG00000057663"	"ENSG00000102081"	"FMR1"	"ATG5"
"4259"	"ENSG00000057663"	"ENSG00000106511"	"MEOX2"	"ATG5"
"4260"	"ENSG00000057663"	"ENSG00000150477"	"KIAA1328"	"ATG5"
"4261"	"ENSG00000057663"	"ENSG00000152348"	"ATG5"	"ATG10"
"4262"	"ENSG00000057663"	"ENSG00000160799"	"CCDC12"	"ATG5"
"4263"	"ENSG00000057663"	"ENSG00000163060"	"TEKT4"	"ATG5"
"4264"	"ENSG00000057663"	"ENSG00000165280"	"VCP"	"ATG5"
"4265"	"ENSG00000057663"	"ENSG00000166896"	"ATP23"	"ATG5"
"4266"	"ENSG00000057663"	"ENSG00000196388"	"INCA1"	"ATG5"
"4267"	"ENSG00000057663"	"ENSG00000204536"	"CCHCR1"	"ATG5"
"4268"	"ENSG00000057663"	"ENSG00000205356"	"TECPR1"	"ATG5"
"4269"	"ENSG00000057663"	"ENSG00000222028"	"PSMB11"	"ATG5"
"4270"	"ENSG00000057704"	"ENSG00000278057"	"TMCC3"	"TEX28"
"4271"	"ENSG00000058056"	"ENSG00000183283"	"USP13"	"DAZAP2"
"4272"	"ENSG00000058063"	"ENSG00000151379"	"MSGN1"	"ATP11B"
"4273"	"ENSG00000058063"	"ENSG00000196628"	"TCF4"	"ATP11B"
"4275"	"ENSG00000058404"	"ENSG00000063978"	"RNF4"	"CAMK2B"
"4276"	"ENSG00000058404"	"ENSG00000064419"	"TNPO3"	"CAMK2B"
"4277"	"ENSG00000058404"	"ENSG00000070808"	"CAMK2B"	"CAMK2A"
"4278"	"ENSG00000058404"	"ENSG00000095539"	"SEMA4G"	"CAMK2B"
"4279"	"ENSG00000058404"	"ENSG00000097021"	"CAMK2B"	"ACOT7"
"4280"	"ENSG00000058404"	"ENSG00000100299"	"CAMK2B"	"ARSA"
"4281"	"ENSG00000058404"	"ENSG00000100320"	"RBFOX2"	"CAMK2B"
"4282"	"ENSG00000058404"	"ENSG00000101331"	"CCM2L"	"CAMK2B"
"4283"	"ENSG00000058404"	"ENSG00000102893"	"PHKB"	"CAMK2B"
"4284"	"ENSG00000058404"	"ENSG00000105401"	"CDC37"	"CAMK2B"
"4285"	"ENSG00000058404"	"ENSG00000105576"	"TNPO2"	"CAMK2B"
"4286"	"ENSG00000058404"	"ENSG00000106511"	"MEOX2"	"CAMK2B"
"4287"	"ENSG00000058404"	"ENSG00000116670"	"MAD2L2"	"CAMK2B"
"4288"	"ENSG00000058404"	"ENSG00000123178"	"SPRYD7"	"CAMK2B"
"4289"	"ENSG00000058404"	"ENSG00000123562"	"MORF4L2"	"CAMK2B"
"4290"	"ENSG00000058404"	"ENSG00000130772"	"MED18"	"CAMK2B"
"4291"	"ENSG00000058404"	"ENSG00000132950"	"ZMYM5"	"CAMK2B"
"4292"	"ENSG00000058404"	"ENSG00000136319"	"TTC5"	"CAMK2B"
"4293"	"ENSG00000058404"	"ENSG00000142676"	"RPL11"	"CAMK2B"
"4294"	"ENSG00000058404"	"ENSG00000145349"	"CAMK2D"	"CAMK2B"
"4295"	"ENSG00000058404"	"ENSG00000148660"	"CAMK2G"	"CAMK2B"
"4296"	"ENSG00000058404"	"ENSG00000157110"	"RBPMS"	"CAMK2B"
"4297"	"ENSG00000058404"	"ENSG00000167272"	"POP5"	"CAMK2B"
"4298"	"ENSG00000058404"	"ENSG00000167889"	"MGAT5B"	"CAMK2B"
"4299"	"ENSG00000058404"	"ENSG00000169718"	"DUS1L"	"CAMK2B"
"4300"	"ENSG00000058404"	"ENSG00000170442"	"KRT86"	"CAMK2B"
"4301"	"ENSG00000058404"	"ENSG00000174547"	"MRPL11"	"CAMK2B"
"4302"	"ENSG00000058404"	"ENSG00000181467"	"RAP2B"	"CAMK2B"
"4303"	"ENSG00000058404"	"ENSG00000185787"	"MORF4L1"	"CAMK2B"
"4304"	"ENSG00000058404"	"ENSG00000186141"	"POLR3C"	"CAMK2B"
"4305"	"ENSG00000058404"	"ENSG00000186930"	"KRTAP6-2"	"CAMK2B"
"4306"	"ENSG00000058404"	"ENSG00000186977"	"KRTAP19-5"	"CAMK2B"
"4307"	"ENSG00000058404"	"ENSG00000188581"	"KRTAP1-1"	"CAMK2B"
"4308"	"ENSG00000058404"	"ENSG00000204394"	"VARS1"	"CAMK2B"
"4309"	"ENSG00000058404"	"ENSG00000212938"	"KRTAP6-3"	"CAMK2B"
"4310"	"ENSG00000058404"	"ENSG00000243489"	"KRTAP10-11"	"CAMK2B"
"4311"	"ENSG00000058404"	"ENSG00000244025"	"KRTAP19-3"	"CAMK2B"
"4312"	"ENSG00000058404"	"ENSG00000244362"	"KRTAP19-7"	"CAMK2B"
"4313"	"ENSG00000058673"	"ENSG00000076242"	"ZC3H11A"	"MLH1"
"4314"	"ENSG00000058729"	"ENSG00000142611"	"RIOK2"	"PRDM16"
"4315"	"ENSG00000058799"	"ENSG00000086159"	"YIPF1"	"AQP6"
"4316"	"ENSG00000058799"	"ENSG00000092068"	"YIPF1"	"SLC7A8"
"4317"	"ENSG00000058799"	"ENSG00000106609"	"YIPF1"	"TMEM248"
"4318"	"ENSG00000058799"	"ENSG00000111291"	"YIPF1"	"GPRC5D"
"4319"	"ENSG00000058799"	"ENSG00000113845"	"YIPF1"	"TIMMDC1"
"4320"	"ENSG00000058799"	"ENSG00000125991"	"YIPF1"	"ERGIC3"
"4321"	"ENSG00000058799"	"ENSG00000126251"	"YIPF1"	"GPR42"
"4322"	"ENSG00000058799"	"ENSG00000137210"	"YIPF1"	"TMEM14B"
"4323"	"ENSG00000058799"	"ENSG00000140932"	"YIPF1"	"CMTM2"
"4324"	"ENSG00000058799"	"ENSG00000141699"	"YIPF1"	"RETREG3"
"4325"	"ENSG00000058799"	"ENSG00000145283"	"YIPF1"	"SLC10A6"
"4326"	"ENSG00000058799"	"ENSG00000147155"	"YIPF1"	"EBP"
"4327"	"ENSG00000058799"	"ENSG00000148110"	"YIPF1"	"MFSD14B"
"4328"	"ENSG00000058799"	"ENSG00000152078"	"YIPF1"	"TLCD4"
"4329"	"ENSG00000058799"	"ENSG00000153786"	"ZDHHC7"	"YIPF1"
"4330"	"ENSG00000058799"	"ENSG00000157542"	"YIPF1"	"KCNJ6"
"4331"	"ENSG00000058799"	"ENSG00000160131"	"YIPF1"	"VMA21"
"4332"	"ENSG00000058799"	"ENSG00000161944"	"YIPF1"	"ASGR2"
"4333"	"ENSG00000058799"	"ENSG00000171928"	"YIPF1"	"TVP23B"
"4334"	"ENSG00000058799"	"ENSG00000175514"	"YIPF1"	"GPR152"
"4335"	"ENSG00000058799"	"ENSG00000176273"	"YIPF1"	"SLC35G1"
"4336"	"ENSG00000058799"	"ENSG00000181704"	"YIPF6"	"YIPF1"
"4337"	"ENSG00000058799"	"ENSG00000184113"	"YIPF1"	"CLDN5"
"4338"	"ENSG00000058799"	"ENSG00000185897"	"YIPF1"	"FFAR3"
"4339"	"ENSG00000058799"	"ENSG00000188167"	"YIPF1"	"TMPPE"
"4340"	"ENSG00000058799"	"ENSG00000188822"	"YIPF1"	"CNR2"
"4341"	"ENSG00000058799"	"ENSG00000198768"	"YIPF1"	"APCDD1L"
"4342"	"ENSG00000058799"	"ENSG00000204308"	"YIPF1"	"RNF5"
"4343"	"ENSG00000058799"	"ENSG00000213593"	"YIPF1"	"TMX2"
"4344"	"ENSG00000058799"	"ENSG00000213625"	"YIPF1"	"LEPROT"
"4345"	"ENSG00000058799"	"ENSG00000254521"	"YIPF1"	"SIGLEC12"
"4346"	"ENSG00000059122"	"ENSG00000087338"	"GMCL1"	"FLYWCH1"
"4347"	"ENSG00000059122"	"ENSG00000095066"	"HOOK2"	"FLYWCH1"
"4348"	"ENSG00000059122"	"ENSG00000100151"	"PICK1"	"FLYWCH1"
"4349"	"ENSG00000059122"	"ENSG00000101445"	"PPP1R16B"	"FLYWCH1"
"4350"	"ENSG00000059122"	"ENSG00000106689"	"LHX2"	"FLYWCH1"
"4351"	"ENSG00000059122"	"ENSG00000127191"	"TRAF2"	"FLYWCH1"
"4352"	"ENSG00000059122"	"ENSG00000128596"	"FLYWCH1"	"CCDC136"
"4353"	"ENSG00000059122"	"ENSG00000132938"	"MTUS2"	"FLYWCH1"
"4354"	"ENSG00000059122"	"ENSG00000140859"	"KIFC3"	"FLYWCH1"
"4355"	"ENSG00000059122"	"ENSG00000160207"	"HSF2BP"	"FLYWCH1"
"4356"	"ENSG00000059122"	"ENSG00000183323"	"FLYWCH1"	"CCDC125"
"4357"	"ENSG00000059122"	"ENSG00000197978"	"GOLGA6L9"	"FLYWCH1"
"4358"	"ENSG00000059145"	"ENSG00000077942"	"UNKL"	"FBLN1"
"4359"	"ENSG00000059145"	"ENSG00000087303"	"UNKL"	"NID2"
"4360"	"ENSG00000059145"	"ENSG00000104756"	"UNKL"	"KCTD9"
"4361"	"ENSG00000059145"	"ENSG00000105991"	"UNKL"	"HOXA1"
"4362"	"ENSG00000059145"	"ENSG00000137218"	"UNKL"	"FRS3"
"4363"	"ENSG00000059145"	"ENSG00000146592"	"UNKL"	"CREB5"
"4364"	"ENSG00000059145"	"ENSG00000151929"	"UNKL"	"BAG3"
"4365"	"ENSG00000059145"	"ENSG00000156735"	"UNKL"	"BAG4"
"4366"	"ENSG00000059145"	"ENSG00000156795"	"UNKL"	"NTAQ1"
"4367"	"ENSG00000059145"	"ENSG00000159495"	"UNKL"	"TGM7"
"4368"	"ENSG00000059145"	"ENSG00000160972"	"UNKL"	"PPP1R16A"
"4369"	"ENSG00000059145"	"ENSG00000162148"	"UNKL"	"SAXO4"
"4370"	"ENSG00000059145"	"ENSG00000163499"	"UNKL"	"CRYBA2"
"4371"	"ENSG00000059145"	"ENSG00000166407"	"UNKL"	"LMO1"
"4372"	"ENSG00000059145"	"ENSG00000167791"	"UNKL"	"CABP2"
"4373"	"ENSG00000059145"	"ENSG00000167889"	"UNKL"	"MGAT5B"
"4374"	"ENSG00000059145"	"ENSG00000167964"	"UNKL"	"RAB26"
"4375"	"ENSG00000059145"	"ENSG00000169813"	"UNKL"	"HNRNPF"
"4376"	"ENSG00000059145"	"ENSG00000171453"	"UNKL"	"POLR1C"
"4377"	"ENSG00000059145"	"ENSG00000187796"	"UNKL"	"CARD9"
"4378"	"ENSG00000059145"	"ENSG00000224470"	"UNKL"	"ATXN1L"
"4379"	"ENSG00000059573"	"ENSG00000088682"	"COQ9"	"ALDH18A1"
"4380"	"ENSG00000059573"	"ENSG00000117593"	"DARS2"	"ALDH18A1"
"4381"	"ENSG00000059573"	"ENSG00000166091"	"CMTM5"	"ALDH18A1"
"4382"	"ENSG00000059573"	"ENSG00000177674"	"ALDH18A1"	"AGTRAP"
"4383"	"ENSG00000059573"	"ENSG00000205078"	"SYCE1L"	"ALDH18A1"
"4384"	"ENSG00000059758"	"ENSG00000147883"	"CDKN2B"	"CDK17"
"4385"	"ENSG00000059758"	"ENSG00000162069"	"CDK17"	"BICDL2"
"4386"	"ENSG00000059758"	"ENSG00000162961"	"DPY30"	"CDK17"
"4387"	"ENSG00000059804"	"ENSG00000107175"	"SLC2A3"	"CREB3"
"4388"	"ENSG00000059804"	"ENSG00000157613"	"SLC2A3"	"CREB3L1"
"4389"	"ENSG00000060237"	"ENSG00000183386"	"WNK1"	"FHL3"
"4390"	"ENSG00000060339"	"ENSG00000080572"	"DNAAF6"	"CCAR1"
"4391"	"ENSG00000060339"	"ENSG00000132938"	"MTUS2"	"CCAR1"
"4392"	"ENSG00000060339"	"ENSG00000167110"	"GOLGA2"	"CCAR1"
"4393"	"ENSG00000060566"	"ENSG00000103042"	"SLC38A7"	"CREB3L3"
