"SymbolA"	"SymbolB"
"173098"	"RGR"	"DUSP14"
"173099"	"RGR"	"LRRC15"
"173100"	"RGR"	"HIST2H2AC"
"173101"	"RPS2"	"CSDA"
"173104"	"RPS2"	"CCDC137"
"173106"	"ZFP91"	"RPS2"
"173107"	"RPS2"	"RPS18"
"173108"	"RPS2"	"DDX24"
"173109"	"RPS2"	"PRPF4B"
"173110"	"SSB"	"RPS2"
"173112"	"SF3B2"	"RPS2"
"173113"	"RPS2"	"RPLP0"
"173114"	"ZNF317"	"RPS2"
"173115"	"ZNF768"	"RPS2"
"173117"	"RPS2"	"PTCD1"
"173118"	"STAU2"	"RPS2"
"173119"	"ZFR"	"RPS2"
"173120"	"RPS2"	"DHX30"
"173122"	"RPS2"	"CEBPZ"
"173123"	"RPS2"	"DHX36"
"173124"	"RRP12"	"RPS2"
"173126"	"RPS2"	"KRI1"
"173127"	"WHSC1"	"RPS2"
"173128"	"RPS2"	"NOM1"
"173130"	"RPS2"	"PAPD5"
"173132"	"RPS2"	"HIST2H2AC"
"173133"	"RPS2"	"HIST2H2AB"
"173134"	"STAU1"	"RPS2"
"173135"	"U2SURP"	"RPS2"
"173136"	"TTF1"	"RPS2"
"173137"	"RPS4Y2"	"RPS2"
"173138"	"RPS2"	"NKRF"
"173139"	"RPS2"	"PAK1IP1"
"173140"	"RPS2"	"GTPBP4"
"173141"	"RPS2"	"LARP1"
"173142"	"RPS2"	"FARS2"
"173143"	"RPS2"	"GTF3C1"
"173144"	"RPS2"	"PRKRIR"
"173145"	"RPS2"	"BMS1"
"173146"	"SPATS2L"	"RPS2"
"173147"	"RPS20"	"RPS2"
"173150"	"ZNF512"	"RPS2"
"173151"	"RPS2"	"FAM111A"
"173153"	"RPS2"	"DDX56"
"173154"	"RPS2"	"DDX18"
"173155"	"RPS2"	"DHX37"
"173156"	"ZC3H8"	"RPS2"
"173158"	"RPS2"	"OASL"
"173159"	"RPS2"	"DDX10"
"173162"	"RPS2"	"APOBEC3B"
"173164"	"RPS2"	"GNL2"
"173165"	"ZNF771"	"RPS2"
"173166"	"RPS2"	"HERC5"
"173168"	"RPS2"	"NSA2"
"173170"	"RPS2"	"DICER1"
"173172"	"ZBTB11"	"RPS2"
"173174"	"RPS2"	"CYBA"
"173175"	"RPS2"	"COIL"
"173177"	"RPS2"	"CBX6"
"173178"	"RPS2"	"PPAN-P2RY11"
"173180"	"RPS2"	"HJURP"
"173182"	"RPS2"	"RIOK3"
"173184"	"RPS2"	"FAM111B"
"173185"	"RPS2"	"PRKRA"
"173186"	"ZNF770"	"RPS2"
"173187"	"TRUB2"	"RPS2"
"173188"	"RPS2"	"ASCC3"
"173189"	"ZCCHC3"	"RPS2"
"173190"	"RPS2"	"DDX27"
"173191"	"SF3B5"	"RPS2"
"173192"	"RPS2"	"RBM42"
"173193"	"SREK1"	"RPS2"
"173195"	"RPS2"	"NOL12"
"173198"	"RPSA"	"RPL26"
"173200"	"U2SURP"	"RPSA"
"173202"	"RPSA"	"CCDC137"
"173203"	"SF3B1"	"RPSA"
"173204"	"RPSA"	"POP1"
"173205"	"RPSA"	"RPS18"
"173206"	"RPSA"	"FTSJ3"
"173207"	"SSB"	"RPSA"
"173210"	"STAU2"	"RPSA"
"173211"	"RRP12"	"RPSA"
"173212"	"RPSA"	"DHX30"
"173213"	"RPSA"	"AATF"
"173214"	"RSL1D1"	"RPSA"
"173215"	"RPSA"	"NOP16"
"173216"	"RPSA"	"DDX10"
"173218"	"RPSA"	"NGDN"
"173219"	"RPSA"	"PAPD5"
"173220"	"RPSA"	"LTV1"
"173221"	"RPSA"	"HIST1H2AG"
"173222"	"UTP23"	"RPSA"
"173223"	"RPSA"	"RPS4Y2"
"173224"	"RPSA"	"NKRF"
"173225"	"RPSA"	"GTPBP4"
"173226"	"RPSA"	"LARP1"
"173227"	"TTF1"	"RPSA"
"173228"	"RPSA"	"PRDM15"
"173229"	"RPSA"	"PRKRIR"
"173230"	"RPSA"	"PAK1IP1"
"173231"	"RPSA"	"RPS15"
"173232"	"ZNF512"	"RPSA"
"173234"	"RPSA"	"CHERP"
"173235"	"RPSA"	"OASL"
"173236"	"UTP3"	"RPSA"
"173237"	"RPSA"	"METTL17"
"173238"	"RPSA"	"RPS5"
"173240"	"RPSA"	"CTCF"
"173241"	"RPSA"	"MPHOSPH10"
"173242"	"RPSA"	"PURA"
"173243"	"RPSA"	"RPS25"
"173244"	"RPSA"	"PPAN-P2RY11"
"173245"	"ZBTB11"	"RPSA"
"173246"	"WDR74"	"RPSA"
"173247"	"RPSA"	"FAM111B"
"173248"	"RPSA"	"DDX27"
"173249"	"ZNF16"	"RPSA"
"173250"	"RPSA"	"DHX36"
"173251"	"SF3B5"	"RPSA"
"173252"	"SREK1"	"RPSA"
"173254"	"RPSA"	"NOL12"
"173255"	"RPSA"	"HTRA4"
"173256"	"RWDD2A"	"DPYSL3"
"173258"	"RWDD2A"	"CASP6"
"173261"	"SFRP2"	"C20orf11"
"173262"	"ZMYND19"	"SFRP2"
"173264"	"SHISA2"	"EPHX1"
"173265"	"SHISA2"	"RAP1B"
"173266"	"SHISA2"	"MYADM"
"173267"	"SPACA1"	"SLC20A1"
"173268"	"SPACA1"	"LOC100507680"
"173271"	"SPACA1"	"ITGA6"
"173272"	"SPACA1"	"SCARB1"
"173273"	"SPACA1"	"PCDH1"
"173274"	"SPACA1"	"ITM2B"
"173275"	"SPACA1"	"HM13"
"173276"	"SPACA1"	"AP1M2"
"173277"	"SPACA1"	"SLC25A19"
"173278"	"TMEM30A"	"SPACA1"
"173279"	"SPACA1"	"ACVR1B"
"173280"	"SPACA1"	"SEMA4C"
"173281"	"TSPAN15"	"SPACA1"
"173282"	"SPACA1"	"MPZL2"
"173283"	"SPACA1"	"IFNGR1"
"173284"	"TNFSF9"	"SPACA1"
"173285"	"SPACA1"	"DDR1"
"173286"	"SPACA1"	"ITFG3"
"173287"	"STARD7"	"DNAH7"
"173288"	"ZNF346"	"STARD7"
"173289"	"LBR"	"C1orf63"
"173291"	"PSME3"	"C1orf63"
"173297"	"SULT2B1"	"SULT1A3"
"173300"	"TMEM38B"	"GAPDHS"
"173301"	"TSPAN15"	"LASS2"
"173302"	"VKORC1L1"	"TSPAN15"
"173303"	"TSPAN15"	"SIGMAR1"
"173306"	"TSPAN15"	"ATP1A3"
"173307"	"TSPAN15"	"SLC20A1"
"173309"	"TSPAN15"	"ATP2A3"
"173310"	"TSPAN15"	"SLC38A5"
"173311"	"TSPAN15"	"ATP13A1"
"173312"	"TSPAN15"	"TM9SF4"
"173313"	"TSPAN15"	"SPAG9"
"173315"	"TSPAN15"	"GPRC5C"
"173317"	"TSPAN15"	"TM9SF1"
"173318"	"XPO5"	"TSPAN15"
"173320"	"TSPAN15"	"SLC37A4"
"173321"	"TSPAN15"	"PIGT"
"173325"	"TSPAN15"	"NDUFAF1"
"173326"	"TSPAN15"	"TMEM70"
"173327"	"TSPAN15"	"GPAA1"
"173328"	"TSPAN15"	"SLC4A2"
"173330"	"TSPAN15"	"TMEM126A"
"173331"	"TSPAN15"	"ECSIT"
"173332"	"TSPAN15"	"SLC15A4"
"173333"	"TSPAN15"	"CNNM4"
"173334"	"TSPAN15"	"SLC38A10"
"173335"	"TSPAN15"	"MAOB"
"173336"	"TSPAN15"	"LEMD3"
"173338"	"TSPAN15"	"TM7SF2"
"173339"	"WFS1"	"TSPAN15"
"173343"	"TSPAN15"	"REEP5"
"173344"	"TSPAN15"	"RETSAT"
"173346"	"TSPAN15"	"EI24"
"173347"	"TSPAN15"	"SLC27A2"
"173348"	"TSPAN15"	"PIGS"
"173349"	"TSPAN15"	"PIGU"
"173354"	"TSPAN15"	"EPHA1"
"173355"	"TSPAN15"	"EMR2"
"173357"	"TSPAN15"	"CHP"
"173358"	"TSPAN15"	"SLC27A1"
"173359"	"TSPAN15"	"TM9SF3"
"173360"	"TSPAN15"	"DDR1"
"173361"	"TSPAN15"	"IFITM3"
"173362"	"TSPAN15"	"QSOX2"
"173363"	"TSPAN15"	"EXTL3"
"173364"	"TSPAN15"	"SLC27A4"
"173365"	"TSPAN15"	"LPCAT2"
"173368"	"TSPAN15"	"RFT1"
"173369"	"TSPAN15"	"TMC6"
"173371"	"TSPAN15"	"LPAR2"
"173372"	"TSPAN15"	"COX15"
"173373"	"TSPAN15"	"LPCAT1"
"173374"	"TSPAN15"	"ERMP1"
"173375"	"TSPAN15"	"SNX19"
"173376"	"TSPAN15"	"DPY19L4"
"173379"	"TSPAN15"	"ACAD9"
"173380"	"TSPAN15"	"OCIAD2"
"173383"	"TSPAN15"	"SLC39A10"
"173384"	"TSPAN15"	"PIGG"
"173390"	"TSPAN15"	"ESYT1"
"173391"	"TSPAN15"	"DHCR24"
"173392"	"TSPAN15"	"ATP2C1"
"173395"	"TSPAN15"	"FUT8"
"173398"	"TSPAN15"	"SYNJ2BP"
"173402"	"TSPAN15"	"TMEM192"
"173405"	"TSPAN15"	"CYBA"
"173406"	"TSPAN15"	"PTDSS2"
"173407"	"TSPAN15"	"TMEM48"
"173408"	"TSPAN15"	"SLC30A7"
"173409"	"TSPAN15"	"GNA11"
"173410"	"TSPAN15"	"GOLGA5"
"173411"	"TSPAN15"	"PIGK"
"173412"	"TSPAN15"	"MBOAT7"
"173413"	"TSPAN15"	"TBL2"
"173414"	"TSPAN15"	"CLDN7"
"173418"	"TSPAN15"	"TMEM181"
"173420"	"TSPAN15"	"SC4MOL"
"173421"	"TSPAN15"	"TMEM161A"
"173423"	"YIPF5"	"TSPAN15"
"173424"	"TSPAN15"	"SURF4"
"173425"	"TSPAN15"	"ABCA2"
"173426"	"TSPAN15"	"LPHN1"
"173427"	"TSPAN15"	"SCAP"
"173430"	"TSPAN15"	"ND5"
"173431"	"TSPAN15"	"SPRY4"
"173432"	"TSPAN15"	"RABL3"
"173434"	"TSPAN15"	"KIAA2013"
"173435"	"TSPAN15"	"EXTL2"
"173439"	"TSPAN15"	"TMEM56"
"173441"	"TSPAN15"	"SLC30A9"
"173442"	"TSPAN15"	"SCAMP2"
"173443"	"TSPAN15"	"CMTM6"
"173444"	"TSPAN15"	"C8orf55"
"173445"	"TSPAN15"	"TMEM201"
"173449"	"TSPAN15"	"B3GAT3"
"173450"	"TSPAN15"	"CELSR2"
"173451"	"TSPAN15"	"PCNXL3"
"173453"	"TSPAN15"	"TMEM205"
"173454"	"TSPAN15"	"MGST3"
"173455"	"TSPAN15"	"TMEM63B"
"173456"	"TSPAN15"	"SLC43A3"
"173459"	"TSPAN15"	"BRI3BP"
"173461"	"VAX2"	"GPX1"
"173462"	"YIF1B"	"HSPA8"
"173464"	"YIF1B"	"HARS2"
"173465"	"YIF1B"	"HEPHL1"
"173466"	"YIF1B"	"LYG2"
"173467"	"YIF1B"	"LRRC15"
"173468"	"YIF1B"	"VSIG8"
"173469"	"YIF1B"	"DSG4"
"173470"	"YIF1B"	"FAM26D"
"173471"	"YIF1B"	"RHOA"
"173473"	"ZNF346"	"RPLP2"
"173474"	"ZNF346"	"RPLP1"
"173475"	"ZNF346"	"NOP10"
"173476"	"ZNF346"	"ZNF326"
"173477"	"ZNF346"	"NIP7"
"173479"	"ZNF346"	"NCL"
"173480"	"ZNF346"	"RPF1"
"173482"	"ZNF346"	"CSDA"
"173483"	"ZNF346"	"YBX1"
"173485"	"ZNF346"	"CCDC137"
"173486"	"ZNF346"	"C16orf88"
"173488"	"ZNF346"	"YTHDC2"
"173489"	"ZNF346"	"H2AFY"
"173490"	"ZNF346"	"POP1"
"173491"	"ZNF346"	"DDX54"
"173492"	"ZNF346"	"RPS18"
"173493"	"ZNF346"	"MYBBP1A"
"173494"	"ZNF346"	"RPS14"
"173495"	"ZNF346"	"METTL17"
"173496"	"ZNF346"	"DDX24"
"173498"	"ZNF346"	"RPS2"
"173499"	"ZNF346"	"RPL11"
"173501"	"ZNF346"	"FTSJ3"
"173504"	"ZNF346"	"DDX50"
"173505"	"ZNF574"	"ZNF346"
"173506"	"ZNF768"	"ZNF346"
"173507"	"ZNF346"	"RPLP0"
"173508"	"ZNF346"	"HJURP"
"173509"	"ZNF668"	"ZNF346"
"173511"	"ZNF346"	"RRP12"
"173514"	"ZNF346"	"POTEF"
"173515"	"ZNF346"	"PTCD3"
"173516"	"ZNF346"	"RPL10A"
"173517"	"ZNF346"	"DKC1"
"173518"	"ZNF346"	"RPL7"
"173522"	"ZNF346"	"HNRNPR"
"173524"	"ZNF346"	"SRP72"
"173525"	"ZNF346"	"DHX30"
"173526"	"ZNF346"	"LARP4"
"173527"	"ZNF346"	"DDX56"
"173528"	"ZNF346"	"RPL6"
"173529"	"ZNF346"	"DDX27"
"173534"	"ZNF346"	"AATF"
"173536"	"ZNF346"	"HP1BP3"
"173539"	"ZNF346"	"TRUB2"
"173541"	"ZNF346"	"NOP16"
"173543"	"ZNF346"	"APOBEC3F"
"173545"	"ZNF346"	"RPL26"
"173546"	"ZNF346"	"RPS3A"
"173547"	"ZNF346"	"MTERFD1"
"173548"	"ZNF346"	"RPL18"
"173549"	"ZNF346"	"MRPL32"
"173552"	"ZNF346"	"C7orf50"
"173553"	"ZNF346"	"NOM1"
"173554"	"ZNF346"	"PAPD5"
"173555"	"ZNF346"	"ZC3HAV1"
"173556"	"ZNF346"	"SUPV3L1"
"173557"	"ZNF346"	"HIST2H2AC"
"173558"	"ZNF346"	"HIST2H2AB"
"173559"	"ZNF346"	"RSL1D1"
"173560"	"ZNF346"	"MRPL3"
"173561"	"ZNF346"	"SRRM1"
"173564"	"ZNF346"	"MRPS10"
"173565"	"ZNF346"	"RSBN1"
"173566"	"ZNF346"	"SNRPB2"
"173567"	"ZNF346"	"DICER1"
"173568"	"ZNF346"	"MRPS34"
"173569"	"ZNF346"	"DAP3"
"173571"	"ZNF346"	"RPL14"
"173572"	"ZNF346"	"RPS4Y2"
"173574"	"ZNF346"	"SURF6"
"173575"	"ZNF346"	"HNRNPC"
"173576"	"ZNF346"	"PAK1IP1"
"173577"	"ZNF346"	"GTPBP4"
"173578"	"ZNF346"	"RRP15"
"173579"	"ZNF346"	"LARP1"
"173583"	"ZNF346"	"FASTKD2"
"173584"	"ZNF346"	"RPS6"
"173586"	"ZNF346"	"NOP2"
"173590"	"ZNF346"	"RPL27"
"173591"	"ZNF346"	"GLTSCR2"
"173593"	"ZNF346"	"MKI67IP"
"173594"	"ZNF346"	"RPS15"
"173595"	"ZNF346"	"SUGP2"
"173596"	"ZNF346"	"HNRNPF"
"173597"	"ZNF346"	"MRPS9"
"173598"	"ZNF346"	"UTP3"
"173599"	"ZNF346"	"IGF2BP3"
"173600"	"ZNF346"	"RPL5"
"173601"	"ZNF346"	"FAM111A"
"173602"	"ZNF346"	"NGRN"
"173603"	"ZNF346"	"RPS8"
"173604"	"ZNF346"	"RRS1"
"173606"	"ZNF346"	"DDX18"
"173607"	"ZNF346"	"DHX37"
"173608"	"ZNF346"	"ZC3H8"
"173609"	"ZNF346"	"RSL24D1"
"173610"	"ZNF346"	"RPL31"
"173611"	"ZNF346"	"CLK3"
"173612"	"ZNF346"	"GAR1"
"173613"	"ZNF346"	"RPL17"
"173614"	"ZNF346"	"OASL"
"173615"	"ZNF346"	"RPL15"
"173618"	"ZNF346"	"ZBTB24"
"173619"	"ZNF346"	"WBSCR16"
"173620"	"ZNF346"	"SNRPA1"
"173621"	"ZNF770"	"ZNF346"
"173622"	"ZNF346"	"TTF1"
"173624"	"ZNF346"	"DHX36"
"173625"	"ZNF346"	"DHX57"
"173626"	"ZNF346"	"RPUSD3"
"173627"	"ZNF346"	"TRIM56"
"173628"	"ZNF346"	"YTHDC1"
"173629"	"ZNF346"	"RALY"
"173631"	"ZNF346"	"RPS5"
"173632"	"ZNF346"	"RPS15A"
"173633"	"ZNF346"	"RPS9"
"173634"	"ZNF346"	"MRPL4"
"173635"	"ZNF346"	"RPL7L1"
"173636"	"ZNF346"	"RPS17"
"173637"	"ZNF346"	"RPL37A"
"173638"	"ZNF346"	"YARS2"
"173639"	"ZNF346"	"EPB41L5"
"173641"	"ZNF346"	"MRPL15"
"173642"	"ZNF346"	"SREK1"
"173643"	"ZNF346"	"CTCF"
"173644"	"ZNF346"	"ZBTB11"
"173646"	"ZNF346"	"RPF2"
"173647"	"ZNF346"	"MRPL21"
"173649"	"ZNF346"	"MRPL13"
"173650"	"ZNF346"	"APOBEC3B"
"173652"	"ZNF346"	"RPL13"
"173653"	"ZNF346"	"NOC2L"
"173654"	"ZNF346"	"MRPL17"
"173656"	"ZNF346"	"PURA"
"173657"	"ZNF346"	"HERC5"
"173658"	"ZNF346"	"MRPS16"
"173660"	"ZNF346"	"PPAN-P2RY11"
"173661"	"ZNF346"	"SRSF5"
"173662"	"ZNF346"	"SDAD1"
"173663"	"ZNF346"	"RPL27A"
"173664"	"ZNF346"	"IMP3"
"173665"	"ZNF346"	"GZF1"
"173666"	"ZNF346"	"NGDN"
"173668"	"ZNF346"	"NSA2"
"173670"	"ZNF346"	"NOP14"
"173671"	"ZNF346"	"RPS24"
"173672"	"ZNF346"	"ZNF22"
"173673"	"ZNF346"	"RRP1B"
"173674"	"ZNF346"	"MRPL30"
"173675"	"ZNF346"	"RPL24"
"173676"	"ZNF346"	"NMNAT1"
"173677"	"ZNF346"	"MRPS18A"
"173679"	"ZNF346"	"KIF1C"
"173680"	"ZNF346"	"NOL12"
"173681"	"ZNF346"	"PHAX"
"173684"	"ZNF346"	"MRPL18"
"173685"	"ZNF346"	"IMP4"
"173686"	"DPYSL3"	"C3orf49"
"173687"	"ZHX1-C8orf76"	"UBE2Z"
"173688"	"DECR2"	"ATP1A3"
"173689"	"ESRP2"	"DECR2"
"173690"	"DECR2"	"ATP2B2"
"173691"	"TSEN15"	"DECR2"
"173692"	"GPR107"	"DECR2"
"173694"	"DPPA4"	"CALML5"
"173695"	"GAPDHS"	"DPPA4"
"173696"	"TREX2"	"DPPA4"
"173697"	"SERPINB4"	"DPPA4"
"173698"	"NT5C3"	"DPPA4"
"173699"	"POF1B"	"DPPA4"
"173700"	"PPL"	"DPPA4"
"173701"	"IVL"	"DPPA4"
"173702"	"S100A7A"	"DPPA4"
"173704"	"LOC100509631"	"DPPA4"
"173707"	"PIPSL"	"ANKRD29"
"173708"	"TNPO2"	"ARMCX6"
"173709"	"TNPO1"	"ARMCX6"
"173710"	"TUBB2B"	"ARMCX6"
"173711"	"MYD88"	"ARMCX6"
"173712"	"SLC27A4"	"FAM105B"
"173713"	"FAM82A2"	"FAM105B"
"173714"	"UBB"	"FBXL15"
"173715"	"HSPA1B"	"FBXL15"
"173716"	"HSPA8"	"FBXL15"
"173717"	"HSPA2"	"FBXL15"
"173718"	"LONP1"	"FBXL15"
"173720"	"NEDD8"	"FBXL15"
"173721"	"NRG1"	"GLOD4"
"173722"	"MYD88"	"GLOD4"
"173723"	"XPO7"	"HSD17B13"
"173724"	"HSD17B13"	"HARS2"
"173725"	"HSD17B13"	"ERGIC2"
"173726"	"INTS1"	"HSD17B13"
"173727"	"RAP1B"	"HSD17B13"
"173728"	"HSD17B13"	"ERGIC3"
"173729"	"P4HTM"	"HSD17B13"
"173730"	"SKIV2L"	"HSD17B13"
"173731"	"KHK"	"GLB1"
"173737"	"PCOLCE2"	"MCART1"
"173738"	"MCART2"	"GAPDHS"
"173740"	"MGAT4B"	"HSPA2"
"173741"	"TMEM160"	"MGAT4B"
"173742"	"MRPS2"	"CPS1"
"173743"	"MRPS2"	"ELAC2"
"173744"	"PTCD3"	"MRPS2"
"173745"	"MRPS2"	"LYPLA1"
"173746"	"MRPS2"	"CRAT"
"173747"	"MRPS2"	"LARS2"
"173748"	"MRPS2"	"MCCC1"
"173749"	"MRPS2"	"ARMC8"
"173750"	"TMLHE"	"MRPS2"
"173752"	"MRPS2"	"CYP24A1"
"173753"	"MRPS2"	"MRPS10"
"173754"	"MRPS2"	"MKLN1"
"173755"	"MRPS2"	"LONP1"
"173756"	"RANBP10"	"MRPS2"
"173757"	"MRPS2"	"ERAL1"
"173758"	"MRPS22"	"MRPS2"
"173759"	"MRPS35"	"MRPS2"
"173760"	"MTO1"	"MRPS2"
"173761"	"POLRMT"	"MRPS2"
"173762"	"MRPS33"	"MRPS2"
"173763"	"RSAD1"	"MRPS2"
"173764"	"MRPS2"	"C17orf39"
"173765"	"MRPS2"	"METTL17"
"173766"	"MRPS2"	"ADCK4"
"173767"	"MRPS2"	"C20orf11"
"173768"	"SARDH"	"MRPS2"
"173769"	"TARS2"	"MRPS2"
"173770"	"MRPS2"	"DARS2"
"173771"	"MRPS2"	"MRPS14"
"173772"	"MRPS2"	"MRPS16"
"173773"	"MRPS2"	"CECR5"
"173774"	"MRPS2"	"ACSF3"
"173775"	"MRPS2"	"C20orf72"
"173776"	"MRPS2"	"KIAA0391"
"173777"	"PRKRIR"	"MRPS2"
"173778"	"NSUN4"	"MRPS2"
"173779"	"POLG"	"MRPS2"
"173780"	"PPOX"	"MRPS2"
"173781"	"SUPV3L1"	"MRPS2"
"173782"	"NARS2"	"MRPS2"
"173783"	"NR2F6"	"MRPS2"
"173784"	"MRPS21"	"MRPS2"
"173785"	"TUBB8"	"BLVRA"
"173787"	"NMRAL1"	"HSPA8"
"173788"	"NMRAL1"	"ACTA1"
"173789"	"NMRAL1"	"GALNT1"
"173790"	"TUBA1A"	"NMRAL1"
"173791"	"SLC25A4"	"NRG1"
"173792"	"NRG1"	"DAD1"
"173793"	"NRG1"	"GALNT5"
"173794"	"SPINT1"	"NRG1"
"173795"	"NRG1"	"ERBB3"
"173796"	"NRG1"	"KIAA0922"
"173797"	"NRG1"	"GALNT12"
"173798"	"NRG1"	"HLA-DRB1"
"173799"	"UGT8"	"NRG1"
"173800"	"SFXN2"	"NRG1"
"173802"	"SLC25A15"	"NRG1"
"173803"	"NRG1"	"B3GNT3"
"173804"	"NRG1"	"C3orf39"
"173805"	"PLXNA3"	"NRG1"
"173806"	"SCNN1A"	"NRG1"
"173807"	"NRG1"	"KIAA2013"
"173808"	"NRG1"	"B3GAT3"
"173809"	"NRG1"	"MGST3"
"173810"	"SEMA6B"	"NRG1"
"173811"	"OR10H1"	"HSPA2"
"173812"	"OR10H1"	"NPC1"
"173814"	"PHB2"	"MARK2"
"173816"	"POLL"	"PGK2"
"173817"	"POLL"	"CLYBL"
"173820"	"SEH1L"	"QPRT"
"173821"	"SPAG9"	"QPRT"
"173822"	"QPRT"	"GATAD2B"
"173828"	"QPRT"	"GOPC"
"173829"	"QPRT"	"NCOR2"
"173830"	"QPRT"	"CTAGE5"
"173832"	"ZMYM4"	"QPRT"
"173834"	"SKIL"	"QPRT"
"173835"	"QPRT"	"LACTB"
"173837"	"QPRT"	"MPND"
"173839"	"QPRT"	"ANKHD1"
"173840"	"QPRT"	"ANKRD17"
"173841"	"QPRT"	"CPSF7"
"173843"	"SMARCD1"	"QPRT"
"173845"	"TLE3"	"QPRT"
"173846"	"RCOR1"	"QPRT"
"173848"	"U2SURP"	"QPRT"
"173851"	"QPRT"	"JMJD1C"
"173852"	"QPRT"	"AARSD1"
"173855"	"SLAMF7"	"CMTM6"
"173856"	"TNFSF9"	"SLAMF7"
"173857"	"SLC19A2"	"ENDOD1"
"173858"	"SLC25A10"	"MUT"
"173859"	"SLC25A10"	"CPS1"
"173860"	"SLC25A10"	"KIAA0391"
"173861"	"SLC25A10"	"HSPA8"
"173862"	"SLC25A10"	"HSPA2"
"173863"	"SLC25A10"	"CPT2"
"173864"	"SLC25A10"	"PITRM1"
"173865"	"SLC25A10"	"CRAT"
"173866"	"TMLHE"	"SLC25A10"
"173867"	"SLC25A10"	"NR2F6"
"173868"	"SLC25A10"	"MCCC1"
"173869"	"SLC25A10"	"ACSF2"
"173870"	"SLC25A10"	"NARS2"
"173871"	"TUBA1A"	"SLC25A10"
"173872"	"TARS2"	"SLC25A10"
"173873"	"SLC25A10"	"CYP24A1"
"173874"	"SLC25A10"	"ACAD10"
"173875"	"SLC25A10"	"RSAD1"
"173876"	"SLC25A10"	"IVD"
"173877"	"SLC25A10"	"SARDH"
"173878"	"SLC25A10"	"POLG"
"173879"	"SLC25A10"	"DARS2"
"173880"	"SLC25A10"	"CECR5"
"173881"	"SLC25A10"	"PNPT1"
"173882"	"SLC25A10"	"ACSF3"
"173883"	"SLC25A10"	"BCKDK"
"173884"	"SLC25A10"	"BCKDHA"
"173885"	"SLC25A10"	"NSUN4"
"173886"	"SLC25A10"	"EARS2"
"173887"	"SLC25A15"	"RBFOX2"
"173888"	"SLC25A6"	"SLC25A4"
"173889"	"SLC25A6"	"SLC25A5"
"173890"	"SLC25A6"	"KLK7"
"173891"	"SLC25A6"	"IGKC"
"173892"	"SLC25A6"	"ATP12A"
"173893"	"SLC25A6"	"HAL"
"173894"	"SLC25A6"	"CALML5"
"173895"	"TGM1"	"SLC25A6"
"173896"	"SLC25A6"	"FGG"
"173897"	"SLC25A6"	"SBSN"
"173898"	"SLC25A6"	"AKR1B10"
"173899"	"SLC25A6"	"IGHG1"
"173900"	"SLC25A6"	"IGHG2"
"173901"	"SLC25A6"	"IGHG3"
"173902"	"SLC25A6"	"IGHG4"
"173903"	"SLC25A6"	"A2ML1"
"173904"	"SLC25A6"	"CASP14"
"173905"	"TREX2"	"SLC25A6"
"173906"	"SLC25A6"	"CTSL2"
"173907"	"SLC25A6"	"LGALS7B"
"173908"	"SLC25A6"	"EVPL"
"173909"	"SLC25A6"	"CALML3"
"173910"	"SLC25A6"	"KLK9"
"173911"	"SLC25A6"	"SERPINB3"
"173912"	"SLC25A6"	"FGB"
"173913"	"SULT2B1"	"SLC25A6"
"173914"	"SLC25A6"	"RNASE7"
"173915"	"SLC25A6"	"POF1B"
"173916"	"SLC25A6"	"ANXA8"
"173917"	"SLC25A6"	"S100A2"
"173918"	"SLC25A6"	"FLG"
"173919"	"SLC25A6"	"IVL"
"173920"	"SLC25A6"	"GM2A"
"173921"	"SLC25A6"	"PPL"
"173922"	"SLC25A6"	"SDR16C5"
"173923"	"SLC25A6"	"C3"
"173924"	"SLC25A6"	"CPA4"
"173925"	"SLC25A6"	"RAB5A"
"173926"	"TYMP"	"SLC25A6"
"173927"	"SLC25A6"	"ACPP"
"173928"	"SLC25A6"	"S100A7A"
"173929"	"SLC25A6"	"CRYAB"
"173930"	"SLC25A6"	"NAGK"
"173931"	"SLC25A6"	"PAPL"
"173932"	"SLC25A6"	"KLK6"
"173933"	"SLC25A6"	"SERPINB2"
"173934"	"SLC25A6"	"PRSS8"
"173935"	"SLC25A6"	"PLBD1"
"173936"	"SLC25A6"	"SDR9C7"
"173937"	"SLC25A6"	"FCGBP"
"173938"	"SLC25A6"	"NCCRP1"
"173939"	"SLC25A6"	"SERPINB13"
"173940"	"SLC25A6"	"LCN2"
"173941"	"SLC25A6"	"HPGD"
"173942"	"SLC25A6"	"GLUL"
"173943"	"SLC25A6"	"KLK10"
"173944"	"SLC25A6"	"ALOX12B"
"173945"	"SLC25A6"	"NDRG2"
"173946"	"TMLHE"	"BTG3"
"173947"	"SULT2B1"	"SULT1C2"
"173948"	"TUBA4A"	"SURF1"
"173949"	"TUBB6"	"SURF1"
"173951"	"TNFRSF6B"	"ORC4"
"173952"	"TNFRSF6B"	"HSPA5"
"173953"	"YTHDC2"	"TNFRSF6B"
"173954"	"TNFRSF6B"	"S100A5"
"173955"	"TNFRSF6B"	"KEAP1"
"173956"	"TNFRSF6B"	"JMJD8"
"173960"	"WDR90"	"UBB"
"173961"	"WDR90"	"GET4"
"173962"	"WDR90"	"HSPA8"
"173963"	"WDR90"	"HSPA2"
"173964"	"WDR90"	"TMEM160"
"173965"	"WDR90"	"HELZ"
"173967"	"WDR90"	"PRAME"
"173968"	"WDR90"	"FKBP5"
"173969"	"WDR90"	"TUBA1A"
